sample_id,dataset_name,source_id,json_path,video_base,video_path,view,start_sec,end_sec,label,korean_text,category,realm,thema,detailThema,video_exists
nikl_VXPAKOKS240784250_007,nikl,VXPAKOKS240784250,data\raw\labels\VXPAKOKS240784250.json,VXPAKOKS240784250,data\raw\videos\VXPAKOKS240784250R.mp4,right,6.291,6.453,맞다2,여기 전주에서도 축구장도 있고 농구장도 있고 사실 생각보다 많이 즐길 수 있는 게 많잖아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784250_008,nikl,VXPAKOKS240784250,data\raw\labels\VXPAKOKS240784250.json,VXPAKOKS240784250,data\raw\videos\VXPAKOKS240784250R.mp4,right,6.636,6.79,생각2,여기 전주에서도 축구장도 있고 농구장도 있고 사실 생각보다 많이 즐길 수 있는 게 많잖아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784250_010,nikl,VXPAKOKS240784250,data\raw\labels\VXPAKOKS240784250.json,VXPAKOKS240784250,data\raw\videos\VXPAKOKS240784250R.mp4,right,7.209,7.449,무엇1,여기 전주에서도 축구장도 있고 농구장도 있고 사실 생각보다 많이 즐길 수 있는 게 많잖아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784250_012,nikl,VXPAKOKS240784250,data\raw\labels\VXPAKOKS240784250.json,VXPAKOKS240784250,data\raw\videos\VXPAKOKS240784250R.mp4,right,8.514,8.936,많다1,여기 전주에서도 축구장도 있고 농구장도 있고 사실 생각보다 많이 즐길 수 있는 게 많잖아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784260_000,nikl,VXPAKOKS240784260,data\raw\labels\VXPAKOKS240784260.json,VXPAKOKS240784260,data\raw\videos\VXPAKOKS240784260R.mp4,right,1.876,2.256,지시1#,너는 배달 음식을 많이 선호하는 편이야?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784260_002,nikl,VXPAKOKS240784260,data\raw\labels\VXPAKOKS240784260.json,VXPAKOKS240784260,data\raw\videos\VXPAKOKS240784260R.mp4,right,3.383,3.571,먹다1,너는 배달 음식을 많이 선호하는 편이야?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784260_004,nikl,VXPAKOKS240784260,data\raw\labels\VXPAKOKS240784260.json,VXPAKOKS240784260,data\raw\videos\VXPAKOKS240784260R.mp4,right,4.377,4.998,먹다1,너는 배달 음식을 많이 선호하는 편이야?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784260_005,nikl,VXPAKOKS240784260,data\raw\labels\VXPAKOKS240784260.json,VXPAKOKS240784260,data\raw\videos\VXPAKOKS240784260R.mp4,right,5.157,5.26,지시1#,너는 배달 음식을 많이 선호하는 편이야?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784270_000,nikl,VXPAKOKS240784270,data\raw\labels\VXPAKOKS240784270.json,VXPAKOKS240784270,data\raw\videos\VXPAKOKS240784270R.mp4,right,2.193,2.727,지시1,나는 배달 음식을 되게 많이 시켜 먹은 편이거든.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784270_003,nikl,VXPAKOKS240784270,data\raw\labels\VXPAKOKS240784270.json,VXPAKOKS240784270,data\raw\videos\VXPAKOKS240784270R.mp4,right,4.123,4.37,먹다1,나는 배달 음식을 되게 많이 시켜 먹은 편이거든.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784270_005,nikl,VXPAKOKS240784270,data\raw\labels\VXPAKOKS240784270.json,VXPAKOKS240784270,data\raw\videos\VXPAKOKS240784270R.mp4,right,5.127,5.702,먹다1,나는 배달 음식을 되게 많이 시켜 먹은 편이거든.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784280_000,nikl,VXPAKOKS240784280,data\raw\labels\VXPAKOKS240784280.json,VXPAKOKS240784280,data\raw\videos\VXPAKOKS240784280R.mp4,right,2.507,2.745,맞다4,아무래도 혼자 살다 보면 음식을 해 먹기가 너무 귀찮잖아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784280_003,nikl,VXPAKOKS240784280,data\raw\labels\VXPAKOKS240784280.json,VXPAKOKS240784280,data\raw\videos\VXPAKOKS240784280R.mp4,right,4.065,4.237,먹다1,아무래도 혼자 살다 보면 음식을 해 먹기가 너무 귀찮잖아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784280_005,nikl,VXPAKOKS240784280,data\raw\labels\VXPAKOKS240784280.json,VXPAKOKS240784280,data\raw\videos\VXPAKOKS240784280R.mp4,right,5.049,5.352,먹다1,아무래도 혼자 살다 보면 음식을 해 먹기가 너무 귀찮잖아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784290_004,nikl,VXPAKOKS240784290,data\raw\labels\VXPAKOKS240784290.json,VXPAKOKS240784290,data\raw\videos\VXPAKOKS240784290R.mp4,right,6.504,6.644,지시1#,오히려 배달보다는 포장이나 가서 먹고 이런 게 더 깔끔하고 뒤처리 면에서도 좋은 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784290_005,nikl,VXPAKOKS240784290,data\raw\labels\VXPAKOKS240784290.json,VXPAKOKS240784290,data\raw\videos\VXPAKOKS240784290R.mp4,right,7.014,7.401,방문2,오히려 배달보다는 포장이나 가서 먹고 이런 게 더 깔끔하고 뒤처리 면에서도 좋은 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784290_007,nikl,VXPAKOKS240784290,data\raw\labels\VXPAKOKS240784290.json,VXPAKOKS240784290,data\raw\videos\VXPAKOKS240784290R.mp4,right,9.444,9.762,방문2,오히려 배달보다는 포장이나 가서 먹고 이런 게 더 깔끔하고 뒤처리 면에서도 좋은 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784290_008,nikl,VXPAKOKS240784290,data\raw\labels\VXPAKOKS240784290.json,VXPAKOKS240784290,data\raw\videos\VXPAKOKS240784290R.mp4,right,10.141,10.584,먹다1,오히려 배달보다는 포장이나 가서 먹고 이런 게 더 깔끔하고 뒤처리 면에서도 좋은 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784290_010,nikl,VXPAKOKS240784290,data\raw\labels\VXPAKOKS240784290.json,VXPAKOKS240784290,data\raw\videos\VXPAKOKS240784290R.mp4,right,11.45,11.6,지시1#,오히려 배달보다는 포장이나 가서 먹고 이런 게 더 깔끔하고 뒤처리 면에서도 좋은 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784290_013,nikl,VXPAKOKS240784290,data\raw\labels\VXPAKOKS240784290.json,VXPAKOKS240784290,data\raw\videos\VXPAKOKS240784290R.mp4,right,13.0,13.14,무엇1,오히려 배달보다는 포장이나 가서 먹고 이런 게 더 깔끔하고 뒤처리 면에서도 좋은 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784290_015,nikl,VXPAKOKS240784290,data\raw\labels\VXPAKOKS240784290.json,VXPAKOKS240784290,data\raw\videos\VXPAKOKS240784290R.mp4,right,13.72,13.86,무엇1,오히려 배달보다는 포장이나 가서 먹고 이런 게 더 깔끔하고 뒤처리 면에서도 좋은 거 같아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784300_001,nikl,VXPAKOKS240784300,data\raw\labels\VXPAKOKS240784300.json,VXPAKOKS240784300,data\raw\videos\VXPAKOKS240784300R.mp4,right,2.015,2.193,등수:1등,근래에 가장 맛있게 먹고 요즘 선호하는 음식은 족발이야.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784300_003,nikl,VXPAKOKS240784300,data\raw\labels\VXPAKOKS240784300.json,VXPAKOKS240784300,data\raw\videos\VXPAKOKS240784300R.mp4,right,3.206,3.499,먹다1,근래에 가장 맛있게 먹고 요즘 선호하는 음식은 족발이야.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784300_004,nikl,VXPAKOKS240784300,data\raw\labels\VXPAKOKS240784300.json,VXPAKOKS240784300,data\raw\videos\VXPAKOKS240784300R.mp4,right,4.044,4.479,좋다1,근래에 가장 맛있게 먹고 요즘 선호하는 음식은 족발이야.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784300_005,nikl,VXPAKOKS240784300,data\raw\labels\VXPAKOKS240784300.json,VXPAKOKS240784300,data\raw\videos\VXPAKOKS240784300R.mp4,right,4.707,5.192,먹다1,근래에 가장 맛있게 먹고 요즘 선호하는 음식은 족발이야.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784300_006,nikl,VXPAKOKS240784300,data\raw\labels\VXPAKOKS240784300.json,VXPAKOKS240784300,data\raw\videos\VXPAKOKS240784300R.mp4,right,5.339,5.782,무엇1,근래에 가장 맛있게 먹고 요즘 선호하는 음식은 족발이야.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784310_000,nikl,VXPAKOKS240784310,data\raw\labels\VXPAKOKS240784310.json,VXPAKOKS240784310,data\raw\videos\VXPAKOKS240784310R.mp4,right,1.543,1.801,지시1#,혹시 매운 거 다들 잘 먹니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784310_003,nikl,VXPAKOKS240784310,data\raw\labels\VXPAKOKS240784310.json,VXPAKOKS240784310,data\raw\videos\VXPAKOKS240784310R.mp4,right,2.963,3.268,먹다1,혹시 매운 거 다들 잘 먹니?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784320_000,nikl,VXPAKOKS240784320,data\raw\labels\VXPAKOKS240784320.json,VXPAKOKS240784320,data\raw\videos\VXPAKOKS240784320R.mp4,right,2.284,2.535,지시1#,너흰 처음에 돼지 꼬리라는 것을 먹었을 때 어땠어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784320_004,nikl,VXPAKOKS240784320,data\raw\labels\VXPAKOKS240784320.json,VXPAKOKS240784320,data\raw\videos\VXPAKOKS240784320R.mp4,right,5.428,5.833,먹다1,너흰 처음에 돼지 꼬리라는 것을 먹었을 때 어땠어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784320_005,nikl,VXPAKOKS240784320,data\raw\labels\VXPAKOKS240784320.json,VXPAKOKS240784320,data\raw\videos\VXPAKOKS240784320R.mp4,right,6.116,6.22,때1,너흰 처음에 돼지 꼬리라는 것을 먹었을 때 어땠어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784320_006,nikl,VXPAKOKS240784320,data\raw\labels\VXPAKOKS240784320.json,VXPAKOKS240784320,data\raw\videos\VXPAKOKS240784320R.mp4,right,6.542,6.719,느끼다1,너흰 처음에 돼지 꼬리라는 것을 먹었을 때 어땠어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784320_007,nikl,VXPAKOKS240784320,data\raw\labels\VXPAKOKS240784320.json,VXPAKOKS240784320,data\raw\videos\VXPAKOKS240784320R.mp4,right,6.787,6.971,무엇1,너흰 처음에 돼지 꼬리라는 것을 먹었을 때 어땠어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784330_000,nikl,VXPAKOKS240784330,data\raw\labels\VXPAKOKS240784330.json,VXPAKOKS240784330,data\raw\videos\VXPAKOKS240784330R.mp4,right,2.453,2.755,먹다1,음식의 냄새를 보고 먹을지 말지를 결정해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784330_003,nikl,VXPAKOKS240784330,data\raw\labels\VXPAKOKS240784330.json,VXPAKOKS240784330,data\raw\videos\VXPAKOKS240784330R.mp4,right,4.93,5.331,먹다1,음식의 냄새를 보고 먹을지 말지를 결정해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784340_000,nikl,VXPAKOKS240784340,data\raw\labels\VXPAKOKS240784340.json,VXPAKOKS240784340,data\raw\videos\VXPAKOKS240784340R.mp4,right,2.389,2.617,먹다1,음식의 냄새를 맡고 맛있는 냄새가 나면 일단 입에 넣어 보고 음식의 냄새가 별로면 아예 입에 대지도 않아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784340_005,nikl,VXPAKOKS240784340,data\raw\labels\VXPAKOKS240784340.json,VXPAKOKS240784340,data\raw\videos\VXPAKOKS240784340R.mp4,right,6.645,6.897,등수:1등,음식의 냄새를 맡고 맛있는 냄새가 나면 일단 입에 넣어 보고 음식의 냄새가 별로면 아예 입에 대지도 않아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784340_007,nikl,VXPAKOKS240784340,data\raw\labels\VXPAKOKS240784340.json,VXPAKOKS240784340,data\raw\videos\VXPAKOKS240784340R.mp4,right,9.119,9.418,먹다1,음식의 냄새를 맡고 맛있는 냄새가 나면 일단 입에 넣어 보고 음식의 냄새가 별로면 아예 입에 대지도 않아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784350_007,nikl,VXPAKOKS240784350,data\raw\labels\VXPAKOKS240784350.json,VXPAKOKS240784350,data\raw\videos\VXPAKOKS240784350R.mp4,right,7.122,7.539,많다1,족발 얘기를 하다 보니까 족발도 종류가 엄청 다양하게 있는데 그중에서도 냉채 족발이 있잖아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784350_015,nikl,VXPAKOKS240784350,data\raw\labels\VXPAKOKS240784350.json,VXPAKOKS240784350,data\raw\videos\VXPAKOKS240784350R.mp4,right,12.215,12.333,지시1#,족발 얘기를 하다 보니까 족발도 종류가 엄청 다양하게 있는데 그중에서도 냉채 족발이 있잖아.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784360_001,nikl,VXPAKOKS240784360,data\raw\labels\VXPAKOKS240784360.json,VXPAKOKS240784360,data\raw\videos\VXPAKOKS240784360R.mp4,right,2.938,3.313,구형1,냉채 족발이 정확히 어떤 음식인지를 잘 모르겠네.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784360_004,nikl,VXPAKOKS240784360,data\raw\labels\VXPAKOKS240784360.json,VXPAKOKS240784360,data\raw\videos\VXPAKOKS240784360R.mp4,right,4.57,4.71,지시1#,냉채 족발이 정확히 어떤 음식인지를 잘 모르겠네.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784360_005,nikl,VXPAKOKS240784360,data\raw\labels\VXPAKOKS240784360.json,VXPAKOKS240784360,data\raw\videos\VXPAKOKS240784360R.mp4,right,4.901,5.291,먹다1,냉채 족발이 정확히 어떤 음식인지를 잘 모르겠네.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784360_006,nikl,VXPAKOKS240784360,data\raw\labels\VXPAKOKS240784360.json,VXPAKOKS240784360,data\raw\videos\VXPAKOKS240784360R.mp4,right,5.506,5.646,지시1#,냉채 족발이 정확히 어떤 음식인지를 잘 모르겠네.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784360_007,nikl,VXPAKOKS240784360,data\raw\labels\VXPAKOKS240784360.json,VXPAKOKS240784360,data\raw\videos\VXPAKOKS240784360R.mp4,right,5.804,6.173,무엇1,냉채 족발이 정확히 어떤 음식인지를 잘 모르겠네.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784370_000,nikl,VXPAKOKS240784370,data\raw\labels\VXPAKOKS240784370.json,VXPAKOKS240784370,data\raw\videos\VXPAKOKS240784370R.mp4,right,1.738,1.927,지시1#,너는 토요일에 혹시 먹고 싶은 음식 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784370_003,nikl,VXPAKOKS240784370,data\raw\labels\VXPAKOKS240784370.json,VXPAKOKS240784370,data\raw\videos\VXPAKOKS240784370R.mp4,right,3.373,3.518,먹다1,너는 토요일에 혹시 먹고 싶은 음식 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784370_004,nikl,VXPAKOKS240784370,data\raw\labels\VXPAKOKS240784370.json,VXPAKOKS240784370,data\raw\videos\VXPAKOKS240784370R.mp4,right,3.718,4.768,원하다1,너는 토요일에 혹시 먹고 싶은 음식 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784370_005,nikl,VXPAKOKS240784370,data\raw\labels\VXPAKOKS240784370.json,VXPAKOKS240784370,data\raw\videos\VXPAKOKS240784370R.mp4,right,5.04,5.29,있다1,너는 토요일에 혹시 먹고 싶은 음식 있어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784380_001,nikl,VXPAKOKS240784380,data\raw\labels\VXPAKOKS240784380.json,VXPAKOKS240784380,data\raw\videos\VXPAKOKS240784380R.mp4,right,3.787,4.037,구형1,혹시 두리안은 먹어 봤어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784380_003,nikl,VXPAKOKS240784380,data\raw\labels\VXPAKOKS240784380.json,VXPAKOKS240784380,data\raw\videos\VXPAKOKS240784380R.mp4,right,4.992,5.126,먹다1,혹시 두리안은 먹어 봤어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784380_004,nikl,VXPAKOKS240784380,data\raw\labels\VXPAKOKS240784380.json,VXPAKOKS240784380,data\raw\videos\VXPAKOKS240784380R.mp4,right,5.33,5.623,한적있다1,혹시 두리안은 먹어 봤어?,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784390_000,nikl,VXPAKOKS240784390,data\raw\labels\VXPAKOKS240784390.json,VXPAKOKS240784390,data\raw\videos\VXPAKOKS240784390R.mp4,right,1.799,2.605,지시1,난 두리안 안 먹어 봤어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784390_002,nikl,VXPAKOKS240784390,data\raw\labels\VXPAKOKS240784390.json,VXPAKOKS240784390,data\raw\videos\VXPAKOKS240784390R.mp4,right,3.466,3.828,구형1,난 두리안 안 먹어 봤어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784390_003,nikl,VXPAKOKS240784390,data\raw\labels\VXPAKOKS240784390.json,VXPAKOKS240784390,data\raw\videos\VXPAKOKS240784390R.mp4,right,4.04,4.218,먹다1,난 두리안 안 먹어 봤어.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
nikl_VXPAKOKS240784400_000,nikl,VXPAKOKS240784400,data\raw\labels\VXPAKOKS240784400.json,VXPAKOKS240784400,data\raw\videos\VXPAKOKS240784400R.mp4,right,1.901,2.023,지시2,나는 못 먹는 음식은 딱 1가지가 있긴 해.,수어 > 무작위 구성,일상생활,일상생활 말뭉치,일상생활 말뭉치,True
